,LX.GGNV..HHE,LX.GGNV..HHN,LX.GGNV..HHZ,LX.GGNV..BHZ
6627,1247.0,1538,281.0,
6628,1117.0,1616,117.0,
6629,1324.0,1510,150.0,
6630,1596.0,1456,199.0,
6631,1609.0,1451,190.0,
6632,1591.0,1359,251.0,
6633,1683.0,1249,321.0,
6634,1626.0,1202,462.0,
6635,1388.0,1315,509.0,
6636,1180.0,1493,286.0,
6637,1295.0,1548,219.0,
6638,1631.0,1400,231.0,
6639,1680.0,1174,30.0,
6640,1625.0,1213,51.0,
6641,1743.0,1276,245.0,
6642,1891.0,1304,505.0,
6643,1964.0,1460,644.0,
6644,1925.0,1515,518.0,
6645,1999.0,1432,406.0,
6646,1975.0,1263,375.0,
6647,1712.0,1035,326.0,
6648,1591.0,882,175.0,
6649,1678.0,834,151.0,
6650,1786.0,726,210.0,
6651,1695.0,752,216.0,
6652,1605.0,926,193.0,
6653,1792.0,1198,241.0,
6654,1964.0,1484,493.0,
6655,1833.0,1638,772.0,
6656,1621.0,1639,829.0,
6657,1692.0,1313,686.0,
6658,1879.0,1100,421.0,
6659,1838.0,1071,72.0,
6660,1657.0,1140,-75.0,
6661,1531.0,1173,157.0,
6662,1503.0,1121,505.0,
6663,1351.0,1216,551.0,
6664,1223.0,1218,359.0,
6665,1434.0,1246,203.0,
6666,1711.0,1281,198.0,
6667,1839.0,1410,292.0,
6668,1819.0,1682,302.0,
6669,1786.0,1800,370.0,
6670,1749.0,1754,444.0,
6671,1623.0,1709,424.0,
6672,1516.0,1632,430.0,
6673,1469.0,1434,384.0,
6674,1456.0,1210,312.0,
6675,1318.0,995,197.0,
6676,1213.0,915,214.0,
6677,1403.0,958,518.0,
6678,1775.0,1040,772.0,
6679,2001.0,1133,749.0,
6680,1842.0,1208,419.0,
6681,1592.0,1192,21.0,
6682,1476.0,1244,-3.0,
6683,1480.0,1372,245.0,
6684,1592.0,1503,439.0,
6685,1708.0,1452,658.0,
6686,1827.0,1196,754.0,
6687,1838.0,1114,531.0,
6688,1786.0,1119,293.0,
6689,1844.0,1267,184.0,
6690,1965.0,1385,208.0,
6691,2058.0,1465,309.0,
6692,2018.0,1564,270.0,
6693,2127.0,1547,240.0,
6694,2366.0,1436,223.0,
6695,2245.0,1220,121.0,
6696,1903.0,1199,153.0,
6697,1680.0,1198,418.0,
6698,1533.0,1190,748.0,
6699,1300.0,1205,740.0,
6700,1278.0,1277,393.0,
6701,1678.0,1428,101.0,
6702,2037.0,1247,-52.0,
6703,1953.0,1083,-24.0,
6704,1694.0,1136,135.0,
6705,1584.0,1130,298.0,
6706,1523.0,1108,342.0,
6707,1423.0,1112,81.0,
6708,1334.0,1135,-121.0,
6709,1502.0,1056,-57.0,
6710,1764.0,950,68.0,
6711,1725.0,1011,241.0,
6712,1571.0,985,383.0,
6713,1655.0,880,437.0,
6714,1935.0,891,377.0,
6715,2003.0,915,231.0,
6716,1888.0,967,41.0,
6717,1814.0,969,-31.0,
6718,1710.0,942,83.0,
6719,1588.0,861,-71.0,
6720,1619.0,697,-338.0,
6721,1833.0,511,-217.0,
6722,1898.0,312,175.0,
6723,1748.0,408,435.0,
6724,1665.0,756,392.0,
6725,1663.0,959,269.0,
6726,1562.0,879,95.0,
6727,1471.0,800,-96.0,
6728,1497.0,942,-216.0,
6729,1542.0,1105,-179.0,
6730,1586.0,1113,34.0,
6731,1495.0,1045,250.0,
6732,1438.0,1010,351.0,
6733,1620.0,1030,300.0,
6734,1860.0,1199,239.0,
6735,2020.0,1289,25.0,
6736,1987.0,1219,-318.0,
6737,1890.0,1226,-317.0,
6738,1803.0,1122,-83.0,
6739,1593.0,944,34.0,
6740,1472.0,944,78.0,
6741,1517.0,1046,202.0,
6742,1705.0,1091,293.0,
6743,1992.0,1090,72.0,
6744,2092.0,1122,-303.0,
6745,2062.0,1149,-485.0,
6746,2034.0,1159,-402.0,
6747,1829.0,1145,-208.0,
6748,1591.0,1104,-46.0,
6749,1670.0,1047,213.0,
6750,1895.0,1207,343.0,
6751,1920.0,1370,107.0,
6752,1834.0,1196,-88.0,
6753,1927.0,973,52.0,
6754,2018.0,857,358.0,
6755,1779.0,995,444.0,
6756,1424.0,1204,172.0,
6757,1206.0,1201,-238.0,
6758,1102.0,1122,-398.0,
6759,1116.0,883,-291.0,
6760,1199.0,590,-191.0,
6761,1410.0,467,11.0,
6762,1639.0,481,313.0,
6763,1561.0,619,266.0,
6764,1431.0,764,-127.0,
6765,1493.0,783,-394.0,
6766,1586.0,805,-489.0,
6767,1570.0,874,-447.0,
6768,1505.0,758,-308.0,
6769,1757.0,545,-19.0,
6770,2136.0,472,430.0,
6771,2185.0,565,528.0,
6772,2047.0,752,109.0,
6773,1899.0,884,-379.0,
6774,1714.0,1008,-540.0,
6775,1432.0,1040,-358.0,
6776,1288.0,943,-43.0,
6777,1488.0,874,307.0,
6778,1746.0,862,568.0,
6779,1794.0,1034,510.0,
6780,1743.0,1281,219.0,
6781,1765.0,1401,2.0,
6782,1752.0,1449,-48.0,
6783,1545.0,1484,-77.0,
6784,1313.0,1459,-189.0,
6785,1299.0,1346,-271.0,
6786,1401.0,1272,-204.0,
6787,1332.0,1331,-67.0,
6788,1258.0,1432,-66.0,
6789,1518.0,1353,-120.0,
6790,1867.0,1185,78.0,
6791,1795.0,1203,331.0,
6792,1415.0,1334,341.0,
6793,1300.0,1426,200.0,
6794,1391.0,1455,53.0,
6795,1290.0,1395,-109.0,
6796,1120.0,1233,-299.0,
6797,1268.0,1027,-299.0,
6798,1586.0,962,-11.0,
6799,1642.0,1162,266.0,
6800,1480.0,1366,279.0,
6801,1403.0,1416,73.0,
6802,1522.0,1330,-139.0,
6803,1546.0,1097,-204.0,
6804,1466.0,937,-200.0,
6805,1600.0,975,49.0,
6806,1768.0,1102,513.0,
6807,1762.0,1185,587.0,
6808,1710.0,1161,174.0,
6809,1720.0,995,-262.0,
6810,1682.0,856,-343.0,
6811,1453.0,1014,-168.0,
6812,1206.0,1192,-100.0,
6813,1200.0,1173,-120.0,
6814,1260.0,1052,-50.0,
6815,1053.0,1005,70.0,
6816,806.0,1148,74.0,
6817,954.0,1169,4.0,
6818,1387.0,1048,65.0,
6819,1589.0,998,172.0,
6820,1411.0,1029,72.0,
6821,1157.0,1055,-39.0,
6822,1149.0,1006,-35.0,
6823,1225.0,1096,-85.0,
6824,1150.0,1345,-47.0,
6825,1236.0,1450,106.0,
6826,1398.0,1305,297.0,
6827,1360.0,1062,397.0,
6828,1211.0,907,214.0,
6829,1067.0,943,-75.0,
6830,1063.0,1230,-193.0,
6831,951.0,1551,-181.0,
6832,752.0,1635,-153.0,
6833,870.0,1557,-27.0,
6834,1104.0,1441,274.0,
6835,1180.0,1332,530.0,
6836,1237.0,1232,529.0,
6837,1416.0,1178,300.0,
6838,1591.0,1166,25.0,
6839,1574.0,1197,-124.0,
6840,1461.0,1276,-217.0,
6841,1472.0,1260,-76.0,
6842,1559.0,1239,291.0,
6843,1492.0,1291,346.0,
6844,1200.0,1309,113.0,
6845,1024.0,1217,-18.0,
6846,1148.0,1016,149.0,
6847,1224.0,1036,503.0,
6848,1138.0,1256,646.0,
6849,1181.0,1337,563.0,
6850,1317.0,1206,427.0,
6851,1211.0,998,255.0,
6852,1010.0,908,32.0,
6853,1000.0,846,-116.0,
6854,1143.0,747,13.0,
6855,1100.0,702,360.0,
6856,801.0,781,712.0,
6857,730.0,939,854.0,
6858,1027.0,1022,752.0,
6859,1188.0,1036,476.0,
6860,921.0,1072,63.0,
6861,647.0,1125,-186.0,
6862,607.0,1165,47.0,
6863,627.0,1254,442.0,
6864,709.0,1370,579.0,
6865,980.0,1316,502.0,
6866,1413.0,1145,441.0,
6867,1638.0,1038,461.0,
6868,1432.0,933,302.0,
6869,1198.0,745,26.0,
6870,1120.0,700,-40.0,
6871,893.0,848,94.0,
6872,625.0,879,287.0,
6873,705.0,826,328.0,
6874,1065.0,789,333.0,
6875,1208.0,746,390.0,
6876,1048.0,795,347.0,
6877,1022.0,885,339.0,
6878,1199.0,927,413.0,
6879,1042.0,1054,512.0,
6880,595.0,1247,448.0,
6881,459.0,1329,363.0,
6882,616.0,1316,572.0,
6883,902.0,1306,763.0,
6884,1040.0,1383,728.0,
6885,1116.0,1382,492.0,
6886,1270.0,1278,315.0,
6887,999.0,1312,472.0,
6888,400.0,1400,531.0,
6889,165.0,1457,354.0,
6890,613.0,1555,231.0,
6891,1033.0,1679,294.0,
6892,1008.0,1797,418.0,
6893,925.0,1802,465.0,
6894,981.0,1580,642.0,
6895,1170.0,1277,748.0,
6896,1191.0,1112,641.0,
6897,1149.0,1083,438.0,
6898,1329.0,1090,309.0,
6899,1371.0,1149,494.0,
6900,1145.0,1223,562.0,
6901,908.0,1107,425.0,
6902,883.0,960,456.0,
6903,1093.0,1010,600.0,
6904,1243.0,1069,664.0,
6905,1380.0,953,464.0,
6906,1632.0,768,298.0,
6907,1719.0,876,345.0,
6908,1541.0,1257,456.0,
6909,1288.0,1382,536.0,
6910,1221.0,1102,549.0,
6911,1233.0,869,648.0,
6912,1043.0,959,650.0,
6913,741.0,1090,551.0,
6914,576.0,1003,632.0,
6915,724.0,843,780.0,
6916,848.0,950,701.0,
6917,800.0,1227,352.0,
6918,903.0,1288,219.0,
6919,1049.0,1271,558.0,
6920,1161.0,1306,799.0,
6921,1254.0,1316,687.0,
6922,1310.0,1258,554.0,
6923,1324.0,1142,494.0,
6924,1047.0,1067,512.0,
6925,677.0,872,508.0,
6926,669.0,687,484.0,
6927,823.0,690,575.0,
6928,705.0,804,626.0,
6929,635.0,980,617.0,
6930,1037.0,1095,591.0,
6931,1480.0,1118,582.0,
6932,1547.0,1038,502.0,
6933,1316.0,976,359.0,
6934,1188.0,912,481.0,
6935,1207.0,868,705.0,
6936,976.0,1039,699.0,
6937,585.0,1185,530.0,
6938,455.0,1154,506.0,
6939,611.0,1107,702.0,
6940,670.0,1182,815.0,
6941,714.0,1323,814.0,
6942,1068.0,1322,807.0,
6943,1487.0,1253,721.0,
6944,1719.0,1302,496.0,
6945,1741.0,1398,213.0,
6946,1663.0,1379,204.0,
6947,1491.0,1199,526.0,
6948,1147.0,1042,835.0,
6949,949.0,952,811.0,
6950,1010.0,886,590.0,
6951,1160.0,921,484.0,
6952,1143.0,924,406.0,
6953,905.0,901,308.0,
6954,859.0,936,340.0,
6955,1156.0,880,586.0,
6956,1482.0,692,777.0,
6957,1535.0,520,738.0,
6958,1492.0,525,777.0,
6959,1525.0,633,935.0,
6960,1384.0,817,899.0,
6961,1074.0,1028,604.0,
6962,934.0,975,266.0,
6963,1023.0,734,144.0,
6964,1048.0,501,249.0,
6965,887.0,500,494.0,
6966,937.0,754,864.0,
6967,1211.0,972,1146.0,
6968,1279.0,1146,1070.0,
6969,1255.0,1162,690.0,
6970,1395.0,994,418.0,
6971,1641.0,908,415.0,
6972,1596.0,936,484.0,
6973,1345.0,1078,530.0,
6974,1349.0,1129,603.0,
6975,1417.0,1042,787.0,
6976,1321.0,1156,931.0,
6977,1156.0,1217,837.0,
6978,1262.0,1038,634.0,
6979,1569.0,806,597.0,
6980,1667.0,684,593.0,
6981,1585.0,654,392.0,
6982,1562.0,596,353.0,
6983,1588.0,714,466.0,
6984,1349.0,899,444.0,
6985,880.0,1012,502.0,
6986,693.0,1064,774.0,
6987,980.0,979,1076.0,
6988,1159.0,796,956.0,
6989,1098.0,489,456.0,
6990,1241.0,242,238.0,
6991,1579.0,189,497.0,
6992,1675.0,289,914.0,
6993,1336.0,517,1033.0,
6994,989.0,807,780.0,
6995,1048.0,1198,592.0,
6996,1252.0,1452,525.0,
6997,1139.0,1372,483.0,
6998,915.0,1152,605.0,
6999,819.0,886,743.0,
7000,726.0,726,685.0,
7001,678.0,618,486.0,
7002,837.0,422,333.0,
7003,1176.0,297,398.0,
7004,1412.0,428,665.0,
7005,1419.0,801,827.0,
7006,1471.0,1025,647.0,
7007,1605.0,1026,459.0,
7008,1551.0,881,502.0,
7009,1321.0,620,647.0,
7010,1171.0,431,886.0,
7011,1302.0,378,1174.0,
7012,1413.0,597,1286.0,
7013,1345.0,992,967.0,
7014,1316.0,1178,415.0,
7015,1344.0,1015,61.0,
7016,1407.0,788,-11.0,
7017,1301.0,748,144.0,
7018,1300.0,813,535.0,
7019,1557.0,873,1027.0,
7020,1640.0,961,1217.0,
7021,1573.0,1084,865.0,
7022,1398.0,1071,320.0,
7023,1209.0,861,29.0,
7024,1142.0,671,3.0,
7025,1089.0,528,119.0,
7026,1113.0,348,362.0,
7027,1140.0,236,586.0,
7028,1194.0,233,674.0,
7029,1401.0,344,740.0,
7030,1701.0,437,826.0,
7031,1971.0,613,920.0,
7032,1894.0,931,915.0,
7033,1674.0,1092,616.0,
7034,1605.0,978,238.0,
7035,1717.0,604,125.0,
7036,1737.0,354,201.0,
7037,1445.0,422,255.0,
7038,1407.0,464,386.0,
7039,1711.0,348,631.0,
7040,1847.0,220,673.0,
7041,1684.0,326,448.0,
7042,1407.0,609,193.0,
7043,1185.0,840,143.0,
7044,1116.0,1052,304.0,
7045,1036.0,1201,438.0,
7046,953.0,1098,382.0,
7047,1053.0,867,343.0,
7048,1061.0,754,360.0,
7049,914.0,905,224.0,
7050,874.0,1138,134.0,
7051,1028.0,1130,237.0,
7052,1185.0,1023,398.0,
7053,1149.0,1017,364.0,
7054,1026.0,1095,230.0,
7055,927.0,1071,156.0,
7056,902.0,940,86.0,
7057,976.0,851,113.0,
7058,1179.0,780,234.0,
7059,1421.0,733,410.0,
7060,1367.0,701,527.0,
7061,1003.0,637,354.0,
7062,863.0,630,38.0,
7063,1085.0,630,107.0,
7064,1269.0,675,447.0,
7065,1227.0,774,602.0,
7066,1097.0,823,543.0,
7067,1054.0,877,352.0,
7068,1069.0,774,86.0,
7069,1118.0,680,-207.0,
7070,1221.0,577,-280.0,
7071,1382.0,390,-58.0,
7072,1413.0,345,237.0,
7073,1108.0,448,312.0,
7074,890.0,611,206.0,
7075,1261.0,544,183.0,
7076,1657.0,483,187.0,
7077,1627.0,570,148.0,
7078,1508.0,603,111.0,
7079,1516.0,621,269.0,
7080,1410.0,665,426.0,
7081,922.0,858,211.0,
7082,682.0,1002,-162.0,
7083,940.0,1002,-161.0,
7084,1401.0,968,141.0,
7085,1631.0,978,281.0,
7086,1496.0,1092,218.0,
7087,1483.0,1106,118.0,
7088,1316.0,973,85.0,
7089,990.0,765,-39.0,
7090,806.0,652,-214.0,
7091,779.0,652,-208.0,
7092,845.0,592,38.0,
7093,686.0,587,195.0,
7094,654.0,574,73.0,
7095,972.0,484,71.0,
7096,1111.0,463,161.0,
7097,898.0,524,45.0,
7098,696.0,760,-129.0,
7099,804.0,1102,-54.0,
7100,990.0,1342,207.0,
7101,927.0,1464,278.0,
7102,779.0,1523,250.0,
7103,790.0,1616,396.0,
7104,958.0,1577,639.0,
7105,1308.0,1251,694.0,
7106,1645.0,817,391.0,
7107,1776.0,500,38.0,
7108,1674.0,480,-205.0,
7109,1308.0,662,-371.0,
7110,1011.0,820,-315.0,
7111,827.0,886,-89.0,
7112,671.0,908,214.0,
7113,776.0,964,378.0,
7114,1148.0,1027,248.0,
7115,1555.0,1073,91.0,
7116,1632.0,1094,28.0,
7117,1308.0,1111,-106.0,
7118,906.0,1202,-298.0,
7119,1021.0,1311,-237.0,
7120,1589.0,1432,138.0,
7121,1783.0,1431,438.0,
7122,1427.0,1200,449.0,
7123,922.0,918,356.0,
7124,558.0,710,300.0,
7125,470.0,731,249.0,
7126,576.0,908,82.0,
7127,670.0,1012,-51.0,
7128,719.0,1127,-88.0,
7129,652.0,1278,-207.0,
7130,690.0,1383,-230.0,
7131,982.0,1380,73.0,
7132,1274.0,1252,567.0,
7133,1295.0,1193,539.0,
7134,1065.0,1136,12.0,
7135,969.0,951,-207.0,
7136,1008.0,774,-61.0,
7137,1003.0,804,104.0,
7138,1026.0,1104,174.0,
7139,1206.0,1314,326.0,
7140,1204.0,1214,597.0,
7141,708.0,1011,670.0,
7142,263.0,918,342.0,
7143,640.0,885,-37.0,
7144,1600.0,907,-57.0,
7145,2059.0,1038,109.0,
7146,1819.0,1147,279.0,
7147,1418.0,1211,470.0,
7148,995.0,1257,496.0,
7149,514.0,1293,318.0,
7150,407.0,1286,81.0,
7151,874.0,1215,-56.0,
7152,1192.0,1227,52.0,
7153,927.0,1368,171.0,
7154,448.0,1418,144.0,
7155,540.0,1258,187.0,
7156,1025.0,996,375.0,
7157,1111.0,884,453.0,
7158,1022.0,996,251.0,
7159,1100.0,1191,88.0,
7160,1196.0,1367,152.0,
7161,950.0,1450,158.0,
7162,503.0,1494,64.0,
7163,507.0,1367,162.0,
7164,1043.0,1121,382.0,
7165,1483.0,1121,543.0,
7166,1562.0,1276,623.0,
7167,1521.0,1283,635.0,
7168,1433.0,1249,510.0,
7169,1261.0,1320,146.0,
7170,1214.0,1428,-215.0,
7171,1543.0,1506,-164.0,
7172,1755.0,1407,308.0,
7173,1488.0,1292,666.0,
7174,996.0,1196,762.0,
7175,710.0,996,606.0,
7176,1014.0,978,399.0,
7177,1337.0,1158,412.0,
7178,1239.0,1285,410.0,
7179,1009.0,1220,453.0,
7180,811.0,1102,465.0,
7181,717.0,1049,305.0,
7182,685.0,981,98.0,
7183,909.0,879,0.0,
7184,1174.0,815,109.0,
7185,941.0,1000,208.0,
7186,475.0,1216,233.0,
7187,397.0,1217,365.0,
7188,863.0,1135,607.0,
7189,1198.0,1085,894.0,
7190,1070.0,1192,994.0,
7191,1168.0,1124,749.0,
7192,1432.0,796,545.0,
7193,1362.0,662,432.0,
7194,1318.0,758,230.0,
7195,1507.0,963,234.0,
7196,1567.0,1058,457.0,
7197,1110.0,997,613.0,
7198,522.0,1025,622.0,
7199,550.0,1191,716.0,
7200,1136.0,1324,813.0,
7201,1575.0,1353,570.0,
7202,1397.0,1391,92.0,
7203,1082.0,1373,-331.0,
7204,1048.0,1348,-267.0,
7205,938.0,1366,369.0,
7206,731.0,1431,997.0,
7207,792.0,1518,1040.0,
7208,1068.0,1418,515.0,
7209,1232.0,1226,-104.0,
7210,1205.0,1116,-345.0,
7211,1298.0,950,82.0,
7212,1598.0,794,771.0,
7213,1716.0,863,1047.0,
7214,1504.0,1186,800.0,
7215,1278.0,1426,436.0,
7216,1306.0,1362,507.0,
7217,1391.0,1370,700.0,
7218,1215.0,1513,331.0,
7219,999.0,1497,-235.0,
7220,1153.0,1192,-259.0,
7221,1446.0,905,378.0,
7222,1459.0,823,1170.0,
7223,1440.0,772,1404.0,
7224,1619.0,767,860.0,
7225,1665.0,827,-106.0,
7226,1516.0,1017,-649.0,
7227,1576.0,1134,-122.0,
7228,1795.0,1072,1097.0,
7229,1610.0,999,1921.0,
7230,1119.0,938,1505.0,
7231,1065.0,870,318.0,
7232,1450.0,864,-377.0,
7233,1577.0,1050,-105.0,
7234,1252.0,1379,466.0,
7235,1027.0,1653,773.0,
7236,1137.0,1660,716.0,
7237,1318.0,1615,372.0,
7238,1398.0,1610,117.0,
7239,1418.0,1448,331.0,
7240,1535.0,1205,968.0,
7241,1513.0,1190,1163.0,
7242,1361.0,1426,588.0,
7243,1290.0,1532,52.0,
7244,1272.0,1415,138.0,
7245,1303.0,1157,562.0,
7246,1209.0,938,535.0,
7247,1158.0,891,253.0,
7248,1417.0,998,245.0,
7249,1643.0,1085,581.0,
7250,1628.0,1024,931.0,
7251,1694.0,1003,738.0,
7252,1924.0,1006,229.0,
7253,1975.0,1179,-263.0,
7254,1609.0,1682,-265.0,
7255,1216.0,2038,345.0,
7256,1279.0,1877,897.0,
7257,1424.0,1341,952.0,
7258,1355.0,835,407.0,
7259,1397.0,634,-101.0,
7260,1679.0,899,188.0,
7261,1767.0,1408,765.0,
7262,1453.0,1621,746.0,
7263,1317.0,1388,192.0,
7264,1544.0,949,-181.0,
7265,1745.0,775,77.0,
7266,1527.0,1053,467.0,
7267,1105.0,1391,477.0,
7268,1067.0,1417,230.0,
7269,1112.0,1186,24.0,
7270,1049.0,916,81.0,
7271,1207.0,812,282.0,
7272,1465.0,859,453.0,
7273,1609.0,1017,478.0,
7274,1463.0,1167,215.0,
7275,1231.0,1006,-46.0,
7276,1295.0,776,-80.0,
7277,1453.0,847,92.0,
7278,1517.0,1277,282.0,
7279,1428.0,1814,237.0,
7280,1521.0,2024,173.0,
7281,1753.0,1838,122.0,
7282,1629.0,1568,82.0,
7283,1535.0,1464,263.0,
7284,1753.0,1526,440.0,
7285,2075.0,1677,399.0,
7286,2188.0,1832,76.0,
7287,2067.0,1841,-291.0,
7288,2044.0,1580,-26.0,
7289,2054.0,1215,596.0,
7290,1897.0,1074,873.0,
7291,1753.0,1159,674.0,
7292,1880.0,1149,169.0,
7293,1987.0,1052,-298.0,
7294,1846.0,1071,-489.0,
7295,1752.0,1058,-212.0,
7296,1823.0,851,288.0,
7297,1937.0,581,554.0,
7298,1963.0,644,467.0,
7299,1875.0,1055,266.0,
7300,1818.0,1237,282.0,
7301,1756.0,1133,332.0,
7302,1552.0,1105,270.0,
7303,1452.0,1258,76.0,
7304,1608.0,1460,-87.0,
7305,1756.0,1469,102.0,
7306,1645.0,1387,343.0,
7307,1532.0,1302,389.0,
7308,1605.0,1166,238.0,
7309,1598.0,1214,73.0,
7310,1587.0,1499,-123.0,
7311,1674.0,1806,-467.0,
7312,1858.0,1861,-400.0,
7313,2088.0,1599,96.0,
7314,1947.0,1310,479.0,
7315,1701.0,1296,571.0,
7316,1648.0,1569,426.0,
7317,1516.0,1922,50.0,
7318,1308.0,2097,-537.0,
7319,1231.0,1869,-899.0,
7320,1493.0,1359,-691.0,
7321,1622.0,862,-116.0,
7322,1452.0,785,259.0,
7323,1603.0,1168,216.0,
7324,2000.0,1431,105.0,
7325,2210.0,1348,22.0,
7326,2037.0,1192,-75.0,
7327,1604.0,1200,-156.0,
7328,1472.0,1411,-85.0,
7329,1700.0,1769,230.0,
7330,1882.0,2048,328.0,
7331,1774.0,1981,15.0,
7332,1675.0,1663,-260.0,
7333,1981.0,1376,-310.0,
7334,2191.0,1336,-170.0,
7335,2082.0,1431,-58.0,
7336,1930.0,1290,-99.0,
7337,1875.0,1101,-84.0,
7338,1804.0,1252,-9.0,
7339,1643.0,1593,92.0,
7340,1573.0,1862,214.0,
7341,1511.0,1829,261.0,
7342,1408.0,1561,160.0,
7343,1487.0,1341,-18.0,
7344,1826.0,1251,-5.0,
7345,2092.0,1227,96.0,
7346,2047.0,1407,33.0,
7347,1761.0,1876,-106.0,
7348,1532.0,2078,-233.0,
7349,1502.0,1725,-279.0,
7350,1259.0,1220,-260.0,
7351,937.0,1011,-151.0,
7352,1213.0,1053,92.0,
7353,1924.0,1167,335.0,
7354,2216.0,1406,382.0,
7355,1786.0,1612,186.0,
7356,1518.0,1630,-99.0,
7357,1804.0,1515,-243.0,
7358,2065.0,1427,-149.0,
7359,2212.0,1360,-22.0,
7360,2059.0,1271,83.0,
7361,1592.0,1175,220.0,
7362,1213.0,994,288.0,
7363,1011.0,852,279.0,
7364,1257.0,799,230.0,
7365,1751.0,828,186.0,
7366,1664.0,996,74.0,
7367,1094.0,1203,-96.0,
7368,916.0,1383,-106.0,
7369,1311.0,1406,23.0,
7370,1718.0,1466,116.0,
7371,1953.0,1575,25.0,
7372,2182.0,1456,14.0,
7373,2180.0,1353,187.0,
7374,1801.0,1293,237.0,
7375,1220.0,1167,81.0,
7376,927.0,921,-158.0,
7377,1187.0,733,-145.0,
7378,1487.0,948,83.0,
7379,1444.0,1323,316.0,
7380,1337.0,1527,422.0,
7381,1539.0,1554,379.0,
7382,1822.0,1480,332.0,
7383,2049.0,1443,66.0,
7384,2130.0,1481,-318.0,
7385,1702.0,1494,-464.0,
7386,1009.0,1506,-453.0,
7387,687.0,1472,-279.0,
7388,966.0,1410,-20.0,
7389,1573.0,1358,189.0,
7390,1923.0,1225,352.0,
7391,1769.0,1070,430.0,
7392,1653.0,943,471.0,
7393,1904.0,915,520.0,
7394,2045.0,1040,426.0,
7395,1835.0,1230,93.0,
7396,1709.0,1220,-187.0,
7397,1645.0,985,-189.0,
7398,1305.0,925,-75.0,
7399,750.0,1152,134.0,
7400,585.0,1316,498.0,
7401,1158.0,1164,754.0,
7402,1702.0,950,618.0,
7403,1679.0,827,145.0,
7404,1314.0,709,-138.0,
7405,1014.0,619,-22.0,
7406,966.0,675,121.0,
7407,983.0,975,233.0,
7408,1200.0,1216,315.0,
7409,1461.0,1243,304.0,
7410,1175.0,1249,523.0,
7411,736.0,1364,888.0,
7412,885.0,1455,927.0,
7413,1468.0,1252,603.0,
7414,1688.0,970,178.0,
7415,1263.0,830,-101.0,
7416,797.0,723,-1.0,
7417,589.0,642,523.0,
7418,700.0,620,932.0,
7419,1243.0,726,701.0,
7420,1911.0,924,214.0,
7421,2234.0,1030,-72.0,
7422,1825.0,955,-185.0,
7423,1093.0,869,-259.0,
7424,912.0,934,-278.0,
7425,1244.0,1033,6.0,
7426,1595.0,1150,387.0,
7427,1782.0,1279,550.0,
7428,1731.0,1265,563.0,
7429,1551.0,1145,601.0,
7430,1481.0,1136,613.0,
7431,1613.0,1279,443.0,
7432,1809.0,1350,186.0,
7433,1776.0,1230,30.0,
7434,1530.0,1052,-2.0,
7435,1434.0,1021,42.0,
7436,1423.0,1121,231.0,
7437,1345.0,1205,527.0,
7438,1399.0,1251,832.0,
7439,1376.0,1157,902.0,
7440,1274.0,879,534.0,
7441,1223.0,623,130.0,
7442,1291.0,463,21.0,
7443,1372.0,461,19.0,
7444,1233.0,758,12.0,
7445,1285.0,1173,38.0,
7446,1292.0,1391,246.0,
7447,1080.0,1381,477.0,
7448,1007.0,1386,666.0,
7449,1012.0,1376,777.0,
7450,988.0,1075,423.0,
7451,630.0,657,-147.0,
7452,305.0,535,-432.0,
7453,570.0,706,-141.0,
7454,920.0,849,510.0,
7455,1096.0,882,878.0,
7456,1342.0,1010,960.0,
7457,1636.0,1157,909.0,
7458,1794.0,1145,433.0,
7459,1686.0,1108,-231.0,
7460,1690.0,1070,-474.0,
7461,1766.0,979,-147.0,
7462,1421.0,820,410.0,
7463,1091.0,608,624.0,
7464,1029.0,480,524.0,
7465,1265.0,615,569.0,
7466,1706.0,1086,868.0,
7467,1878.0,1425,1097.0,
7468,1942.0,1344,1002.0,
7469,1904.0,1165,727.0,
7470,1823.0,1050,369.0,
7471,1708.0,974,14.0,
7472,1325.0,834,-110.0,
7473,1110.0,594,209.0,
7474,1107.0,527,774.0,
7475,1142.0,720,956.0,
7476,1215.0,1045,662.0,
7477,1231.0,1258,321.0,
7478,1239.0,1116,144.0,
7479,1132.0,937,185.0,
7480,1095.0,996,546.0,
7481,1057.0,1141,1184.0,
7482,937.0,1164,1479.0,
7483,1014.0,1064,935.0,
7484,1279.0,1046,36.0,
7485,1682.0,1142,-365.0,
7486,1680.0,1335,21.0,
7487,1295.0,1543,646.0,
7488,1020.0,1526,929.0,
7489,1064.0,1429,915.0,
7490,1302.0,1423,861.0,
7491,1118.0,1409,772.0,
7492,910.0,1396,794.0,
7493,969.0,1309,701.0,
7494,1097.0,1211,286.0,
7495,1250.0,1200,111.0,
7496,1383.0,1107,492.0,
7497,1805.0,932,1262.0,
7498,2010.0,923,1705.0,
7499,1604.0,1120,1216.0,
7500,1179.0,1301,40.0,
7501,1145.0,1236,-644.0,
7502,1394.0,923,2.0,
7503,1483.0,698,1373.0,
7504,1498.0,705,2359.0,
7505,1774.0,857,2234.0,
7506,2057.0,963,1233.0,
7507,1940.0,845,-102.0,
7508,1470.0,682,-721.0,
7509,1244.0,664,-25.0,
7510,1271.0,752,1035.0,
7511,1277.0,954,1400.0,
7512,1397.0,1156,861.0,
7513,1526.0,1128,512.0,
7514,1713.0,1061,775.0,
